,game_id,posteam,total_passing_yards,total_rushing_yards,passing_attempts,rushing_attempts,sacks_allowed,interceptions_thrown,fumbles_lost,home_team,away_team,total_home_score,total_away_score
674,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,15,6
675,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,16,6
676,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,16,12
677,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,16,13
678,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,22,13
679,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,23,13
680,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,23,16
681,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,23,22
682,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,23,23
683,2024_02_LV_BAL,LV,233.0,28.0,43.0,17.0,5.0,1.0,0.0,BAL,LV,23,26
684,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,0,0
685,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,0,6
686,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,0,7
687,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,3,7
688,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,3,13
689,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,3,14
690,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,6,14
691,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,6,20
692,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,6,21
693,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,12,21
694,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,13,21
695,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,13,27
696,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,13,28
697,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,13,34
698,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,13,35
699,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,16,35
700,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,19,35
701,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,19,41
702,2024_02_NO_DAL,DAL,285.0,68.0,45.0,21.0,3.0,2.0,0.0,DAL,NO,19,44
703,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,0,0
704,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,0,6
705,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,0,7
706,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,3,7
707,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,3,13
708,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,3,14
709,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,6,14
710,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,6,20
711,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,6,21
712,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,12,21
713,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,13,21
714,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,13,27
715,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,13,28
716,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,13,34
717,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,13,35
718,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,16,35
719,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,19,35
720,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,19,41
721,2024_02_NO_DAL,NO,242.0,193.0,17.0,39.0,1.0,1.0,0.0,DAL,NO,19,44
722,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,0,0
723,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,3,0
724,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,3,6
725,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,6,6
726,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,9,6
727,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,9,12
728,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,12,12
729,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,15,12
730,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,15,18
731,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,18,18
732,2024_02_NYG_WAS,NYG,175.0,129.0,31.0,22.0,1.0,0.0,1.0,WAS,NYG,21,18
733,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,0,0
734,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,3,0
735,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,3,6
736,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,6,6
737,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,9,6
738,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,9,12
739,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,12,12
740,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,15,12
741,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,15,18
742,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,18,18
743,2024_02_NYG_WAS,WAS,210.0,217.0,34.0,35.0,5.0,0.0,0.0,WAS,NYG,21,18
744,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,0,0
745,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,6,0
746,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,7,0
747,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,7,6
748,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,7,7
749,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,10,7
750,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,10,13
751,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,10,14
752,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,10,17
753,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,16,17
754,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,17,17
755,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,17,23
756,2024_02_NYJ_TEN,NYJ,164.0,102.0,32.0,24.0,2.0,0.0,0.0,TEN,NYJ,17,24
757,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,0,0
758,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,6,0
759,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,7,0
760,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,7,6
761,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,7,7
762,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,10,7
763,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,10,13
764,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,10,14
765,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,10,17
766,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,16,17
767,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,17,17
768,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,17,23
769,2024_02_NYJ_TEN,TEN,170.0,130.0,32.0,28.0,4.0,1.0,1.0,TEN,NYJ,17,24
770,2024_02_PIT_DEN,DEN,231.0,64.0,37.0,19.0,2.0,2.0,0.0,DEN,PIT,0,0
771,2024_02_PIT_DEN,DEN,231.0,64.0,37.0,19.0,2.0,2.0,0.0,DEN,PIT,0,6
772,2024_02_PIT_DEN,DEN,231.0,64.0,37.0,19.0,2.0,2.0,0.0,DEN,PIT,0,7
773,2024_02_PIT_DEN,DEN,231.0,64.0,37.0,19.0,2.0,2.0,0.0,DEN,PIT,0,10
774,2024_02_PIT_DEN,DEN,231.0,64.0,37.0,19.0,2.0,2.0,0.0,DEN,PIT,0,13
775,2024_02_PIT_DEN,DEN,231.0,64.0,37.0,19.0,2.0,2.0,0.0,DEN,PIT,3,13
776,2024_02_PIT_DEN,DEN,231.0,64.0,37.0,19.0,2.0,2.0,0.0,DEN,PIT,6,13
777,2024_02_PIT_DEN,PIT,110.0,141.0,22.0,36.0,2.0,0.0,0.0,DEN,PIT,0,0
778,2024_02_PIT_DEN,PIT,110.0,141.0,22.0,36.0,2.0,0.0,0.0,DEN,PIT,0,6
779,2024_02_PIT_DEN,PIT,110.0,141.0,22.0,36.0,2.0,0.0,0.0,DEN,PIT,0,7
780,2024_02_PIT_DEN,PIT,110.0,141.0,22.0,36.0,2.0,0.0,0.0,DEN,PIT,0,10
781,2024_02_PIT_DEN,PIT,110.0,141.0,22.0,36.0,2.0,0.0,0.0,DEN,PIT,0,13
782,2024_02_PIT_DEN,PIT,110.0,141.0,22.0,36.0,2.0,0.0,0.0,DEN,PIT,3,13
783,2024_02_PIT_DEN,PIT,110.0,141.0,22.0,36.0,2.0,0.0,0.0,DEN,PIT,6,13
784,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,0,0
785,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,6,0
786,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,7,0
787,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,7,6
788,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,7,7
789,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,10,7
790,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,10,13
791,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,10,14
792,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,13,14
793,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,13,17
794,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,19,17
795,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,20,17
796,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,20,20
797,2024_02_SEA_NE,NE,125.0,185.0,30.0,36.0,3.0,0.0,0.0,NE,SEA,20,23
798,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,0,0
799,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,6,0
800,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,7,0
801,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,7,6
802,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,7,7
803,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,10,7
804,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,10,13
805,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,10,14
806,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,13,14
807,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,13,17
808,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,19,17
809,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,20,17
810,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,20,20
811,2024_02_SEA_NE,SEA,312.0,47.0,47.0,19.0,3.0,0.0,0.0,NE,SEA,20,23
812,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,0,0
813,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,3,0
814,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,9,0
815,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,10,0
816,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,10,6
817,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,10,7
818,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,13,7
819,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,19,7
820,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,20,7
821,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,20,13
822,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,20,14
823,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,23,14
824,2024_02_SF_MIN,MIN,257.0,148.0,30.0,24.0,4.0,1.0,1.0,MIN,SF,23,17
825,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,0,0
826,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,3,0
827,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,9,0
828,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,10,0
829,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,10,6
830,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,10,7
831,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,13,7
832,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,19,7
833,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,20,7
834,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,20,13
835,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,20,14
836,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,23,14
837,2024_02_SF_MIN,SF,294.0,102.0,42.0,25.0,6.0,1.0,1.0,MIN,SF,23,17
838,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,0,0
839,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,0,3
840,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,0,6
841,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,3,6
842,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,6,6
843,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,6,12
844,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,6,13
845,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,9,13
846,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,15,13
847,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,16,13
848,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,16,19
849,2024_02_TB_DET,DET,324.0,139.0,56.0,27.0,0.0,2.0,0.0,DET,TB,16,20
850,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,0,0
851,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,0,3
852,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,0,6
853,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,3,6
854,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,6,6
855,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,6,12
856,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,6,13
857,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,9,13
858,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,15,13
859,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,16,13
860,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,16,19
861,2024_02_TB_DET,TB,146.0,71.0,24.0,23.0,5.0,1.0,0.0,DET,TB,16,20
862,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,0,0
863,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,0,6
864,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,0,7
865,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,3,7
866,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,3,13
867,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,3,14
868,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,3,20
869,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,3,21
870,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,6,21
871,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,6,27
872,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,6,28
873,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,12,28
874,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,18,28
875,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,24,28
876,2024_03_BAL_DAL,BAL,182.0,276.0,15.0,45.0,0.0,0.0,0.0,DAL,BAL,25,28
877,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,0,0
878,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,0,6
879,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,0,7
880,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,3,7
881,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,3,13
882,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,3,14
883,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,3,20
884,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,3,21
885,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,6,21
886,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,6,27
887,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,6,28
888,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,12,28
889,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,18,28
890,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,24,28
891,2024_03_BAL_DAL,DAL,361.0,51.0,56.0,16.0,3.0,0.0,1.0,DAL,BAL,25,28
892,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,0,0
893,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,0,6
894,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,0,7
895,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,6,7
896,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,7,7
897,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,7,13
898,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,7,14
899,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,7,20
900,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,7,21
901,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,7,24
902,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,7,27
903,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,7,33
904,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,13,33
905,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,15,33
906,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,15,36
907,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,21,36
908,2024_03_CAR_LV,CAR,306.0,133.0,40.0,31.0,2.0,0.0,0.0,LV,CAR,22,36
909,2024_03_CAR_LV,LV,278.0,55.0,44.0,16.0,3.0,1.0,0.0,LV,CAR,0,0
910,2024_03_CAR_LV,LV,278.0,55.0,44.0,16.0,3.0,1.0,0.0,LV,CAR,0,6
911,2024_03_CAR_LV,LV,278.0,55.0,44.0,16.0,3.0,1.0,0.0,LV,CAR,0,7
912,2024_03_CAR_LV,LV,278.0,55.0,44.0,16.0,3.0,1.0,0.0,LV,CAR,6,7
913,2024_03_CAR_LV,LV,278.0,55.0,44.0,16.0,3.0,1.0,0.0,LV,CAR,7,7
914,2024_03_CAR_LV,LV,278.0,55.0,44.0,16.0,3.0,1.0,0.0,LV,CAR,7,13
915,2024_03_CAR_LV,LV,278.0,55.0,44.0,16.0,3.0,1.0,0.0,LV,CAR,7,14
