,game_id,home_team,away_team,total_passing_yards,total_rushing_yards,passing_attempts,rushing_attempts,sacks_allowed,interceptions_thrown,fumbles_lost,total_home_score,total_away_score,home_win
2124,2024_05_TB_ATL,ATL,TB,477.0,73.0,63.0,18.0,4.0,1.0,0.0,20,27,0
2125,2024_05_TB_ATL,ATL,TB,477.0,73.0,63.0,18.0,4.0,1.0,0.0,26,27,0
2126,2024_05_TB_ATL,ATL,TB,477.0,73.0,63.0,18.0,4.0,1.0,0.0,27,27,0
2127,2024_05_TB_ATL,ATL,TB,477.0,73.0,63.0,18.0,4.0,1.0,0.0,27,30,0
2128,2024_05_TB_ATL,ATL,TB,477.0,73.0,63.0,18.0,4.0,1.0,0.0,30,30,0
2129,2024_05_TB_ATL,ATL,TB,477.0,73.0,63.0,18.0,4.0,1.0,0.0,36,30,1
2130,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,0,0,0
2131,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,6,0,1
2132,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,7,0,1
2133,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,7,6,1
2134,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,7,7,0
2135,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,7,10,0
2136,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,13,10,1
2137,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,14,10,1
2138,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,14,16,0
2139,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,14,17,0
2140,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,17,17,0
2141,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,17,23,0
2142,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,17,24,0
2143,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,20,24,0
2144,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,20,27,0
2145,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,26,27,0
2146,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,27,27,0
2147,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,27,30,0
2148,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,30,30,0
2149,2024_05_TB_ATL,ATL,TB,173.0,161.0,25.0,26.0,1.0,0.0,1.0,36,30,1
2150,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,0,0,0
2151,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,6,0,1
2152,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,7,0,1
2153,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,13,0,1
2154,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,14,0,1
2155,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,17,0,1
2156,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,23,0,1
2157,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,24,0,1
2158,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,24,6,1
2159,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,24,7,1
2160,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,24,10,1
2161,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,24,13,1
2162,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,30,13,1
2163,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,31,13,1
2164,2024_06_ARI_GB,GB,ARI,214.0,89.0,32.0,23.0,0.0,0.0,3.0,34,13,1
2165,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,0,0,0
2166,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,6,0,1
2167,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,7,0,1
2168,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,13,0,1
2169,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,14,0,1
2170,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,17,0,1
2171,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,23,0,1
2172,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,24,0,1
2173,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,24,6,1
2174,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,24,7,1
2175,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,24,10,1
2176,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,24,13,1
2177,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,30,13,1
2178,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,31,13,1
2179,2024_06_ARI_GB,GB,ARI,258.0,181.0,32.0,38.0,0.0,1.0,0.0,34,13,1
2180,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,0,0,0
2181,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,6,0,1
2182,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,7,0,1
2183,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,7,6,1
2184,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,7,7,0
2185,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,10,7,1
2186,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,10,13,0
2187,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,10,15,0
2188,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,10,21,0
2189,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,10,22,0
2190,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,16,22,0
2191,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,17,22,0
2192,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,17,25,0
2193,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,20,25,0
2194,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,20,28,0
2195,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,20,34,0
2196,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,20,35,0
2197,2024_06_ATL_CAR,CAR,ATL,225.0,205.0,30.0,39.0,0.0,0.0,1.0,20,38,0
2198,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,0,0,0
2199,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,6,0,1
2200,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,7,0,1
2201,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,7,6,1
2202,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,7,7,0
2203,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,10,7,1
2204,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,10,13,0
2205,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,10,15,0
2206,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,10,21,0
2207,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,10,22,0
2208,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,16,22,0
2209,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,17,22,0
2210,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,17,25,0
2211,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,20,25,0
2212,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,20,28,0
2213,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,20,34,0
2214,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,20,35,0
2215,2024_06_ATL_CAR,CAR,ATL,221.0,114.0,38.0,24.0,0.0,2.0,0.0,20,38,0
2216,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,0,0,0
2217,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,3,0,1
2218,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,3,6,0
2219,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,3,7,0
2220,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,9,7,1
2221,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,10,7,1
2222,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,10,13,0
2223,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,10,19,0
2224,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,10,20,0
2225,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,16,20,0
2226,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,17,20,0
2227,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,20,20,0
2228,2024_06_BUF_NYJ,NYJ,BUF,210.0,152.0,27.0,33.0,2.0,0.0,0.0,20,23,0
2229,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,0,0,0
2230,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,3,0,1
2231,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,3,6,0
2232,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,3,7,0
2233,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,9,7,1
2234,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,10,7,1
2235,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,10,13,0
2236,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,10,19,0
2237,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,10,20,0
2238,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,16,20,0
2239,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,17,20,0
2240,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,20,20,0
2241,2024_06_BUF_NYJ,NYJ,BUF,272.0,121.0,38.0,21.0,3.0,1.0,0.0,20,23,0
2242,2024_06_CIN_NYG,NYG,CIN,183.0,123.0,32.0,20.0,4.0,0.0,1.0,0,0,0
2243,2024_06_CIN_NYG,NYG,CIN,183.0,123.0,32.0,20.0,4.0,0.0,1.0,0,6,0
2244,2024_06_CIN_NYG,NYG,CIN,183.0,123.0,32.0,20.0,4.0,0.0,1.0,0,7,0
2245,2024_06_CIN_NYG,NYG,CIN,183.0,123.0,32.0,20.0,4.0,0.0,1.0,6,7,0
2246,2024_06_CIN_NYG,NYG,CIN,183.0,123.0,32.0,20.0,4.0,0.0,1.0,7,7,0
2247,2024_06_CIN_NYG,NYG,CIN,183.0,123.0,32.0,20.0,4.0,0.0,1.0,7,10,0
2248,2024_06_CIN_NYG,NYG,CIN,183.0,123.0,32.0,20.0,4.0,0.0,1.0,7,16,0
2249,2024_06_CIN_NYG,NYG,CIN,183.0,123.0,32.0,20.0,4.0,0.0,1.0,7,17,0
2250,2024_06_CIN_NYG,NYG,CIN,190.0,120.0,43.0,31.0,2.0,1.0,0.0,0,0,0
2251,2024_06_CIN_NYG,NYG,CIN,190.0,120.0,43.0,31.0,2.0,1.0,0.0,0,6,0
2252,2024_06_CIN_NYG,NYG,CIN,190.0,120.0,43.0,31.0,2.0,1.0,0.0,0,7,0
2253,2024_06_CIN_NYG,NYG,CIN,190.0,120.0,43.0,31.0,2.0,1.0,0.0,6,7,0
2254,2024_06_CIN_NYG,NYG,CIN,190.0,120.0,43.0,31.0,2.0,1.0,0.0,7,7,0
2255,2024_06_CIN_NYG,NYG,CIN,190.0,120.0,43.0,31.0,2.0,1.0,0.0,7,10,0
2256,2024_06_CIN_NYG,NYG,CIN,190.0,120.0,43.0,31.0,2.0,1.0,0.0,7,16,0
2257,2024_06_CIN_NYG,NYG,CIN,190.0,120.0,43.0,31.0,2.0,1.0,0.0,7,17,0
2258,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,0,0,0
2259,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,3,0,1
2260,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,9,0,1
2261,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,10,0,1
2262,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,10,3,1
2263,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,10,9,1
2264,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,10,10,0
2265,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,13,10,1
2266,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,13,13,0
2267,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,19,13,1
2268,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,20,13,1
2269,2024_06_CLE_PHI,PHI,CLE,144.0,100.0,28.0,25.0,5.0,0.0,0.0,20,16,1
2270,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,0,0,0
2271,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,3,0,1
2272,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,9,0,1
2273,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,10,0,1
2274,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,10,3,1
2275,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,10,9,1
2276,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,10,10,0
2277,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,13,10,1
2278,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,13,13,0
2279,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,19,13,1
2280,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,20,13,1
2281,2024_06_CLE_PHI,PHI,CLE,256.0,120.0,26.0,36.0,1.0,0.0,0.0,20,16,1
2282,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,0,0,0
2283,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,0,1
2284,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,6,0
2285,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,7,0
2286,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,10,0
2287,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,16,0
2288,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,17,0
2289,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,20,0
2290,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,26,0
2291,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,3,27,0
2292,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,6,27,0
2293,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,6,33,0
2294,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,6,34,0
2295,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,9,34,0
2296,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,9,37,0
2297,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,9,40,0
2298,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,9,46,0
2299,2024_06_DET_DAL,DAL,DET,198.0,53.0,48.0,17.0,4.0,3.0,2.0,9,47,0
2300,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,0,0,0
2301,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,0,1
2302,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,6,0
2303,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,7,0
2304,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,10,0
2305,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,16,0
2306,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,17,0
2307,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,20,0
2308,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,26,0
2309,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,3,27,0
2310,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,6,27,0
2311,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,6,33,0
2312,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,6,34,0
2313,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,9,34,0
2314,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,9,37,0
2315,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,9,40,0
2316,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,9,46,0
2317,2024_06_DET_DAL,DAL,DET,308.0,186.0,30.0,36.0,3.0,0.0,0.0,9,47,0
2318,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,0,0,0
2319,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,0,6,0
2320,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,0,7,0
2321,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,0,13,0
2322,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,0,14,0
2323,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,6,14,0
2324,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,7,14,0
2325,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,7,20,0
2326,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,7,21,0
2327,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,7,24,0
2328,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,7,27,0
2329,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,13,27,0
2330,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,14,27,0
2331,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,14,33,0
2332,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,14,34,0
2333,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,20,34,0
2334,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,21,34,0
2335,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,21,40,0
2336,2024_06_HOU_NE,NE,HOU,176.0,193.0,34.0,28.0,2.0,1.0,0.0,21,41,0
2337,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,0,0,0
2338,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,0,6,0
2339,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,0,7,0
2340,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,0,13,0
2341,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,0,14,0
2342,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,6,14,0
2343,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,7,14,0
2344,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,7,20,0
2345,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,7,21,0
2346,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,7,24,0
2347,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,7,27,0
2348,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,13,27,0
2349,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,14,27,0
2350,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,14,33,0
2351,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,14,34,0
2352,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,20,34,0
2353,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,21,34,0
2354,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,21,40,0
2355,2024_06_HOU_NE,NE,HOU,209.0,82.0,37.0,26.0,4.0,2.0,2.0,21,41,0
2356,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,0,0,0
2357,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,0,6,0
2358,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,0,7,0
2359,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,6,7,0
2360,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,7,7,0
2361,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,10,7,1
2362,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,10,10,0
2363,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,16,10,1
2364,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,17,10,1
2365,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,17,13,1
2366,2024_06_IND_TEN,TEN,IND,189.0,80.0,38.0,28.0,0.0,1.0,0.0,17,19,0
